origin,origin_latitude,origin_longitude,destination,destination_latitude,destination_longitude
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,ORD,41.9786,-87.9048
CUN,21.0365,-86.8771,ORD,41.9786,-87.9048
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,DFW,32.8968,-97.038
CUN,21.0365,-86.8771,DFW,32.8968,-97.038
CUN,21.0365,-86.8771,DFW,32.8968,-97.038
CUN,21.0365,-86.8771,DFW,32.8968,-97.038
CUN,21.0365,-86.8771,DFW,32.8968,-97.038
CUN,21.0365,-86.8771,DFW,32.8968,-97.038
CUN,21.0365,-86.8771,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
CUN,21.0365,-86.8771,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,LAX,33.9425,-118.408
MEX,19.4363,-99.0721,LAX,33.9425,-118.408
MEX,19.4363,-99.0721,LAX,33.9425,-118.408
MEX,19.4363,-99.0721,LAX,33.9425,-118.408
MEX,19.4363,-99.0721,LAX,33.9425,-118.408
MEX,19.4363,-99.0721,LAX,33.9425,-118.408
MEX,19.4363,-99.0721,LAX,33.9425,-118.408
MEX,19.4363,-99.0721,LAX,33.9425,-118.408
MEX,19.4363,-99.0721,LAX,33.9425,-118.408
MEX,19.4363,-99.0721,LAX,33.9425,-118.408
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
GDL,20.5218,-103.311,DFW,32.8968,-97.038
CUN,21.0365,-86.8771,DFW,32.8968,-97.038
CUN,21.0365,-86.8771,DFW,32.8968,-97.038
CUN,21.0365,-86.8771,DFW,32.8968,-97.038
CUN,21.0365,-86.8771,DFW,32.8968,-97.038
CUN,21.0365,-86.8771,DFW,32.8968,-97.038
HMO,29.0959,-111.048,PHX,33.4343,-112.012
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
CUU,28.7029,-105.965,DFW,32.8968,-97.038
TRC,25.5683,-103.411,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
PVR,20.6801,-105.254,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
QRO,20.6173,-100.186,DFW,32.8968,-97.038
AGU,21.7056,-102.318,DFW,32.8968,-97.038
AGU,21.7056,-102.318,DFW,32.8968,-97.038
AGU,21.7056,-102.318,DFW,32.8968,-97.038
AGU,21.7056,-102.318,DFW,32.8968,-97.038
AGU,21.7056,-102.318,DFW,32.8968,-97.038
AGU,21.7056,-102.318,DFW,32.8968,-97.038
AGU,21.7056,-102.318,DFW,32.8968,-97.038
AGU,21.7056,-102.318,DFW,32.8968,-97.038
AGU,21.7056,-102.318,DFW,32.8968,-97.038
AGU,21.7056,-102.318,DFW,32.8968,-97.038
AGU,21.7056,-102.318,DFW,32.8968,-97.038
AGU,21.7056,-102.318,DFW,32.8968,-97.038
AGU,21.7056,-102.318,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
BJX,20.9935,-101.481,DFW,32.8968,-97.038
BJX,20.9935,-101.481,DFW,32.8968,-97.038
BJX,20.9935,-101.481,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
MTY,25.7785,-100.107,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
MEX,19.4363,-99.0721,DFW,32.8968,-97.038
PBC,19.1581,-98.3714,DFW,32.8968,-97.038
MTY,25.7785,-100.107,MIA,25.7932,-80.2906
MTY,25.7785,-100.107,MIA,25.7932,-80.2906
MTY,25.7785,-100.107,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,PHX,33.4343,-112.012
MID,20.937,-89.6577,MIA,25.7932,-80.2906
MID,20.937,-89.6577,MIA,25.7932,-80.2906
MTY,25.7785,-100.107,MIA,25.7932,-80.2906
MTY,25.7785,-100.107,MIA,25.7932,-80.2906
MTY,25.7785,-100.107,MIA,25.7932,-80.2906
MTY,25.7785,-100.107,MIA,25.7932,-80.2906
MTY,25.7785,-100.107,MIA,25.7932,-80.2906
MTY,25.7785,-100.107,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,PHL,39.8719,-75.2411
MEX,19.4363,-99.0721,PHL,39.8719,-75.2411
MEX,19.4363,-99.0721,PHL,39.8719,-75.2411
MEX,19.4363,-99.0721,PHL,39.8719,-75.2411
MEX,19.4363,-99.0721,PHL,39.8719,-75.2411
MEX,19.4363,-99.0721,PHL,39.8719,-75.2411
MEX,19.4363,-99.0721,PHL,39.8719,-75.2411
MEX,19.4363,-99.0721,PHL,39.8719,-75.2411
MEX,19.4363,-99.0721,PHX,33.4343,-112.012
MEX,19.4363,-99.0721,PHX,33.4343,-112.012
MEX,19.4363,-99.0721,PHX,33.4343,-112.012
MEX,19.4363,-99.0721,PHX,33.4343,-112.012
MEX,19.4363,-99.0721,PHX,33.4343,-112.012
MEX,19.4363,-99.0721,PHX,33.4343,-112.012
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
MEX,19.4363,-99.0721,MIA,25.7932,-80.2906
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
SLP,22.2543,-100.931,DFW,32.8968,-97.038
GDL,20.5218,-103.311,DFW,32.8968,-97.038
GDL,20.5218,-103.311,PHX,33.4343,-112.012
MEX,19.4363,-99.0721,LAX,33.9425,-118.408
MEX,19.4363,-99.0721,LAX,33.9425,-118.408
MEX,19.4363,-99.0721,LAX,33.9425,-118.408
MEX,19.4363,-99.0721,LAX,33.9425,-118.408
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,CLT,35.214,-80.9431
CUN,21.0365,-86.8771,CLT,35.214,-80.9431
CUN,21.0365,-86.8771,CLT,35.214,-80.9431
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
MEX,19.4363,-99.0721,YYZ,43.6772,-79.6306
GDL,20.5218,-103.311,IAH,29.9844,-95.3414
MEX,19.4363,-99.0721,YVR,49.1939,-123.184
MEX,19.4363,-99.0721,YVR,49.1939,-123.184
MEX,19.4363,-99.0721,YVR,49.1939,-123.184
MEX,19.4363,-99.0721,YVR,49.1939,-123.184
MEX,19.4363,-99.0721,YVR,49.1939,-123.184
MEX,19.4363,-99.0721,CDG,49.0128,2.55
